user_id,action,comedy,drama,horror,romance,sci_fi,thriller,animation
63,0.08473153413508829,0.3817020843825718,0.08301141670354624,0.016812902060671014,0.015762654398552036,0.15841111791530654,0.002330447280870284,0.25723784312339365
64,0.04019813790318993,0.12321258614977286,0.198617877464743,0.01731851097420793,0.08462307676451522,0.0048245812283547705,0.28442399723554385,0.24678123227967236
65,0.15260104700920946,0.006459896164224649,0.05243818655099707,0.1965500902423769,0.005839010200536551,0.16911078601128068,0.3364344511133118,0.08056653270806291
66,0.1867072849865115,0.10417884897738867,0.02014145894187337,0.16581833801206147,0.21066176515491888,0.1166154490528567,0.1119600803616833,0.08391677451270604
67,0.015959372068334265,0.3129726450193865,0.04664637063056767,0.016270017494413883,0.32208971356154525,0.00016218852512664517,0.13910046316143307,0.1467992295391929
68,0.1445301152117769,0.25107203024929753,0.23272376779928894,0.14380720082748547,0.008356262908642657,0.17600013528052616,0.038924773896415875,0.004585713826566148
69,0.029769589457831116,0.00164359697152584,0.5253020646698661,0.13860215090430797,0.14338403099348238,0.000582287272555525,0.052928895662713894,0.10778738406771733
70,0.05736843063819086,0.1127614605262337,0.027520478830614915,0.303653061256885,0.010325574573475663,0.2629303738561989,0.11554014158561533,0.10990047873278556
71,0.025060652021783175,0.18183816820009738,0.06489627064018334,0.1547386885430406,0.15816221227766145,0.10196623196133382,0.09800312183419758,0.21533465452170272
72,0.4857241614853258,0.018287356460140004,0.3149645532785303,0.03933498008569831,0.0077311991340378704,0.05984489029294573,0.07344031717502017,0.000672542088301795
73,0.06632488670508183,0.1454695127108711,0.20565743700374045,0.2857618271031719,0.09378473203844942,0.032452817478475886,0.015224584846491203,0.1553242021137182
74,0.06623192105674486,0.010134335207787353,0.0025235813030507004,0.08970277192900716,0.17176315319552643,0.4137868559586169,0.025468554744804892,0.2203888266044618
75,0.002502369736163396,0.005096876153296264,0.3065682235685388,0.31242661394714716,0.0747679971980888,0.009458090238786663,0.17010266604189392,0.11907716311608492
76,0.11822767237715395,0.007297338050543405,0.03550981120393847,0.46164066799374326,0.022962853320385734,0.19117000305254656,0.13144739865322172,0.0317442553484668
77,0.4456100838971908,0.01121578778759803,0.002624850261312082,0.016161178889529663,0.194304965324782,0.11224164361187114,0.02477542199765512,0.19306606823006126
78,0.042146855680686074,0.05068453617439209,0.2698465174798467,0.020758576005363922,0.2902934822434968,0.08345184990398408,0.1254063440629433,0.11741183844928718
79,0.019858322297856765,0.37263089363599783,0.03132828055142636,0.07673756933664329,0.053991847285452324,0.017357081901163314,0.1673262102681539,0.260769794723306
80,0.6419954225676789,0.01375992461463723,0.03680561995723359,0.054497780728801425,0.10892060556763887,0.013446508556464029,0.0015413406384895676,0.12903279736905626
81,0.4779189311733861,0.17408410293043924,0.03249001594172953,0.14291769598694623,0.0030555850342692324,0.10619848363739456,0.060029288394918924,0.0033058969009161924
82,0.6673554314612954,6.817655319249403e-05,0.0914366693837446,0.04637457127783395,0.05280900317644418,0.024981668017300767,0.013661795085971042,0.10331268504421748
83,0.20421591125385843,0.09763790740053492,0.334794662977246,0.04782333445343096,0.20502311362768913,0.0008018435320101722,0.09652177913290175,0.013181447622328615
84,0.037730996158192004,0.005688671881704455,0.24449456083993568,0.07302199948335336,0.25477231684049817,0.02828428105387565,0.1818187851813673,0.17418838856107324
85,0.3666785254569691,0.05400239565696228,0.07353912099233706,0.07126561043153337,0.03450446218421469,0.16084988302726438,0.17045253995637805,0.06870746229434117
86,0.10921330974099792,0.0013244128791310282,0.06353722294754928,0.13650335642636977,0.1509015703961646,0.3313695494132919,0.17415372623804115,0.03299685195845429
87,0.005438476453910994,0.11688175453994729,0.050020370102084405,0.38449558113282484,0.05680495156385528,0.27190829353143975,0.08825250603644974,0.026198066639487864
88,0.008242520073224084,0.08309877107381218,0.049541482688938515,0.3212847261738197,0.1222413207794014,0.0010684503858952488,0.2850319928015973,0.12949073602331157
89,0.018838979620880957,0.0956423627573696,0.2345229512983717,0.03552552477615057,0.18108374444600378,0.2167302046504637,0.11745475261415798,0.10020147983660174
90,0.14062603210080837,0.24452440903822112,0.001186742002722324,0.15143536160147986,0.030986102160040826,0.14468457650068775,0.20881446828486225,0.07774230831117762
91,0.3937415241637624,0.025355368807451737,0.44389066245367176,0.014221998485378588,0.04500821672462204,0.057104876004331034,0.010533881267436658,0.010143472093345644
92,0.03257837128821099,0.4793710770337953,0.12031879651992586,0.054211233927915874,0.13174244742213032,0.13392243063192702,0.021602911418177728,0.026252731757916974
93,0.0031079952953306502,0.09231773257488389,0.06540670650226299,0.21629258664372544,0.024236187431102094,0.5183200668649391,0.0415609034863886,0.03875782120136719
94,0.014261827932982933,0.023843782833686464,0.5280322798416068,0.003931086900480541,0.0669592608399137,0.01392432194128272,0.22531878227103425,0.12372865743901272
95,0.04878714520454947,0.19283512173730757,0.482266170756702,0.008777265792461617,0.003815061825294457,0.021129632800247204,0.14264418349223346,0.09974541839120436
96,0.006632734730231481,0.019723815557101308,0.05323223887053287,0.16494699934369061,0.013420123296135749,0.5766372510044099,0.1454692905438323,0.019937546654065868
97,0.03053547573884101,0.0005952427460302916,0.37699145068646517,0.38922491776709567,0.02092768488356724,0.035956042069089623,0.07568658341281827,0.07008260269609258
98,0.2885639789012064,0.004258306481018366,0.004218281018629613,0.015278849123440267,0.20474380802377923,0.10514938844627195,0.3320884639272122,0.04569892407844203
99,0.11541789812137117,0.013924623325426308,0.08626506824661788,0.061867723993378525,0.36279474387360405,0.2832783466412384,0.07555308931138241,0.0008985064869812589
100,0.11551866820379127,0.05029893125324661,0.00019700467295959896,0.43517914204148733,0.353191752052697,0.004585234781778745,0.03712349170465251,0.003905775289387052
101,0.011529757638640488,0.16982813462885438,0.04353652386663225,0.06088031804462938,0.34169573650145435,0.20694152143142971,0.1410392360230581,0.024548771865301463
102,0.0041377293938631215,0.15415422381391425,0.31878626635776025,0.2935404855519266,0.009087699982932795,0.02900057516166635,0.18664697964987964,0.0046460400880569365
103,0.14793383917758188,0.5191265834920485,0.03730106884957582,0.03672814569039567,0.12065790216254149,0.013459789046804662,0.12018818543005588,0.00460448615099612
104,0.022366707922495767,0.08243775398322334,0.013333132068085179,0.07961007711041501,0.08839228761507421,0.0013758047351248746,0.1602395365227393,0.5522447000428422
105,0.0796335742035784,0.1907320507149956,0.007628027582177671,0.357487221352352,0.035543421751937754,0.04671222124252662,0.0070732909834438085,0.27519019216898827
106,0.013142626912206747,0.13149990298132946,0.1833480201919088,0.08257430047666608,0.11966774980626148,0.08996520411972625,0.00664785546056377,0.3731543400513375
107,0.002566173711288031,0.012629123812115091,0.3115263943124137,0.09571877172034511,0.22015632973829483,0.13036391415225074,0.04044937898127767,0.18658991357201493
108,0.1636765206529811,0.017739479567518236,0.00030589560753495614,0.22848101660816855,0.008952470046885746,0.306789186262676,0.12197789772152849,0.1520775335327071
109,0.02793412231771814,0.13047865749549165,0.12287350578903551,0.39151073280239107,0.022311401442173803,0.04089085657610776,0.23145385517141823,0.032546868405663947
110,0.1239419976720584,0.24074575789711755,0.11064811180759142,0.1345825051733775,0.10740581032915619,0.10013475485909037,0.1524540491180905,0.030087013143518065
111,0.10278696828445769,0.004380803460765044,0.29911065016355665,0.30375314029085676,0.08234508315347482,0.051532056400112165,0.007916927687877173,0.1481743705588995
112,0.7097583990837615,0.056428175567131124,0.05513538159839288,0.003882758447241144,0.12338065733326521,0.04369111478788685,0.0073215264406421435,0.00040198674167919425
113,0.042366013740869,0.04816458044598276,0.03934648150481528,0.479884575677549,0.024497619975411587,0.09464078685306031,0.015238179102447447,0.25586176269986466
114,0.058187536744313456,0.19793307648811007,0.1107897942940735,0.187148537106787,0.0030226359386453993,0.02663278926096032,0.38815115914359927,0.028134471023510906
115,0.05108413961864226,0.0030645825493526473,0.0011850746687652484,0.32442138669938464,0.06972490168724632,0.03354701910786849,0.0006393757644859049,0.5163335199042544
116,0.11400878974602403,0.363705966286005,0.05447590792525706,0.037656027652786174,0.13602467168754792,0.23174762920877104,0.01712122968646923,0.045259777807139835
117,0.25559207544182994,0.07201441582813062,0.26786914916349314,0.0034380061802787632,0.0775418381049167,0.056378589982249296,0.01236544502714504,0.25480048027195656
118,0.0978468991130442,0.19564153868631046,0.0052181965089965355,0.3572038368500891,0.004028552374997688,0.027902036703076376,0.02093934235082192,0.2912195974126638
119,0.013436830898202048,0.2379861230845687,0.01672371673479069,0.6184723750826298,0.000749534024015442,0.046258145134894985,0.061169042069635436,0.005204232971263083
120,0.20017480993725323,0.1643055580017992,0.014845842126339801,0.024232702502118158,0.07846890916075844,0.18021554497896083,0.3274384054824337,0.010318227810336741
121,0.28872500354427694,0.3855601817951044,0.037591416989926706,0.014291843346825164,0.021001849543836455,0.16924758415712984,0.07680499822653451,0.006777122396365977
122,0.09469190684424564,0.2643662045635178,0.34649321409192557,0.04947277760560838,0.13765869870605552,0.03772186584429525,0.06761411732215165,0.0019812150222002787
123,0.020022477677482522,0.3001634471330683,0.193601564205114,0.08048426922062943,0.07689905843364918,0.08780593155480211,0.04612647186990367,0.19489677990535068
124,0.011786013439778293,0.019268895467877325,0.10631315455990785,0.22273267475526937,0.07120029596292157,0.11521933228280196,0.20939394441227288,0.24408568911917072
125,0.277572114245713,0.028430056118251123,0.041314253446922626,0.05548710405859358,0.2857417240646024,0.06302758790084963,0.002646753915155941,0.2457804062499118
126,0.30627370045511443,0.20930783960572333,0.025451817308431046,0.13293747064304273,0.007531887874806257,0.06139805765194457,0.08473706479925332,0.1723621616616842
127,0.02537072004734065,0.026961810306326647,0.16349937852909413,0.0005032483868488559,0.1470912345508775,0.2244645429436373,0.2772530857476861,0.1348559794881888
128,0.005688854272439368,0.0003033870990582203,0.02891494456137201,0.028364164638803938,0.16094384839409556,0.33755585459732024,0.12124899204073981,0.3169799543961709
129,0.005493630655736281,0.2547095537365426,0.11461924679817043,0.33579006285616075,0.004036194576518905,0.12152223131760188,0.0070310024961009795,0.15679807756316821
130,0.2664159187631225,0.06353214495517441,0.02817228118941103,0.1645627565555969,0.28734099067469965,0.08805563513436045,0.08329047752803842,0.01862979519959674
131,0.0069592544642138755,0.06885385289774905,0.5269398584311032,0.1767394808857263,0.11758974409292795,0.024898854217568146,0.010610866728924803,0.06740808828178682
132,0.12148154548959214,0.020847030358419536,0.00011717964708314291,0.008233346403156157,0.2524116581787718,0.08497086050216449,0.5058858019006761,0.006052577520136545
133,0.008154865730660113,0.07658074017718115,0.0727171004562405,0.02870889273401383,0.055142239368030255,0.393695842117126,0.11048975617785362,0.2545105632388945
134,0.12151470199377351,0.107994054645179,0.008155925334670995,0.06260069770649515,0.008829281841683202,0.18657017977582221,0.004903249603463276,0.4994319090989126
135,0.1874647419817643,0.16048469378050684,0.14738835741631018,0.22206716668664989,0.11079465717720217,0.00041495915674515864,0.04169441376417481,0.12969101003664674
136,0.01116021150884663,0.04861088261418834,0.1589967891953469,0.18429684756339776,0.17147982579730653,0.04109613664411979,0.07443051666026047,0.3099287900165334
137,0.33679143169010745,0.028687348028432036,0.036131224838692785,0.1274243436487918,0.036651621343245726,0.046049168725669845,0.28600789062771015,0.10225697109735027
138,0.0765105674510465,0.20707514872056756,0.06345578051467518,0.21577825680209126,0.11077886722111285,0.0018492335440198726,0.2795271098949493,0.045025035851537526
139,0.007115161098937903,0.029476223573218458,0.09202132104279825,0.5140965349935259,0.04033191165857293,0.07360350942548645,0.07698472465452624,0.1663706135529338
140,0.13465566383560784,0.05998648088253597,0.0069997438912861205,0.06362477920215777,0.20902070397283798,0.2270151069148053,0.1365638036761292,0.16213371762463974
141,0.5830089760091031,0.059789525469909066,0.059198664230506445,0.03476196780649527,0.011236273921619144,0.20379834266805924,0.04312641119997435,0.005079838694333301
142,0.01603370332573131,0.04975404391564304,0.11150246948597534,0.12065488664522804,0.1777047776674712,0.05235555118537652,0.3380798683766425,0.133914699397932
143,0.08872821112893026,0.23218959985806079,0.08753066046516095,0.01641944247986004,0.2629432647462788,0.2541841157920836,0.0031033033342712183,0.0549014021953544
144,0.16810518255464824,0.0009064494787783266,0.21015157543805715,0.21393313915492213,0.046160105056494295,0.3324959210428547,0.027945298065499113,0.00030232920874606264
145,0.1272280005517389,0.16004624704431017,0.16166829752131148,0.1700538669228211,0.11898646831680897,0.25267620241724914,0.0051094566129375055,0.004231460612822798
146,0.3784611628622365,0.0067914226738916275,0.12898904505132897,0.007409381951069671,0.35697058548935645,0.004034648234447968,0.08135199970182493,0.03599175403584391
147,0.18753190774045772,0.04151794521454567,0.028984540763944338,0.017495619976422253,0.6223907937265063,0.034063327243965505,0.0073285183327154784,0.060687347001442786
148,0.16127046940819215,0.006669522079469586,0.03784188867195679,0.4000373250349128,0.14287959922089344,0.017832430986990933,0.044596871330683956,0.18887189326690057
149,0.20433138577228957,5.893858379759092e-07,0.0025173625223210887,0.17422382736651845,0.02703263824861099,0.046900266205877554,0.3046788238027291,0.24031510669581538
150,0.05220793661704764,0.041498684370596596,0.005204057941609381,0.06571959741080313,0.10912290708652553,6.974313581134833e-05,0.1466606445440434,0.579516428893563
151,0.29177079501925035,0.11372923510377965,0.001277068859412799,0.3095859444520069,0.03079154965246901,0.010379774906792384,0.10733436117717432,0.13513127082911475
152,0.028475048078846342,0.09639040210361796,0.029196685513572473,0.15862265247579047,0.015198225416208189,0.2572282145356997,0.18141524354857713,0.2334735283276876
153,0.6376702000375795,0.014232275750224172,0.04969907868789397,0.000786765147119134,0.016633013412718566,0.13037436659770385,0.15015518795467075,0.00044911241209010314
154,0.4238867207032854,0.09688235344096188,0.14020218862258535,0.05487779335201094,0.13804664325918534,0.005999743662387738,0.0003840834320343275,0.13972047352754893
155,0.04885758553005383,1.748677628451189e-05,0.1530910985701758,0.44880928110294266,0.2547453460837851,0.060350595922884664,0.004480515900984477,0.029648090112888933
156,0.1526701266852614,0.002553682477446543,0.41822075706299966,0.03603956574840246,0.014580524325028711,0.09591595437557338,0.08177357626310995,0.1982458130621779
157,0.05150434836217936,0.028402737234175388,0.44964320330020674,0.07123912548103989,0.17051169911507894,0.12859984032579963,0.011056494437292685,0.08904255174422758
158,0.05862971485313412,0.003611620560912401,0.18561334561689813,0.06946463268751536,0.0016415452530881916,0.04754071613931845,0.001975675046887893,0.6315227498422454
159,0.15438590525139248,0.28941656712855,0.08520959038285551,0.05069908057956682,0.03086771277191289,0.0022824822077316827,0.11723331673251305,0.26990534494547735
160,0.07726523808349758,0.1845333274833303,0.06540932057781532,0.023665806914200605,0.13095654765245515,0.09063212711141559,0.00020940083572747542,0.42732823134155795
161,0.17305844042469198,0.051266875671902495,0.24551281951980453,0.09868173378542093,0.012292212214691674,0.07123417965904891,0.27827693571368733,0.06967680301075209
162,0.42640471562968557,0.09975326553199738,0.2197389730531087,0.09514202754745082,0.13304323269826232,0.017312353947292105,0.007015320476844283,0.0015901111153588216
163,0.15963841717197108,0.2778438593935239,0.02986126045570616,0.04048504814485835,0.015258985035206741,0.1852915160359559,0.18364867622514486,0.10797223753763298
164,0.0949122426510389,0.13371515936506834,0.04844351254598333,0.005129177729059341,0.09829162927190901,0.30913125139536674,0.04858023539494289,0.2617967916466315
165,0.02375463187324369,0.16652883413622455,0.018626784453823243,3.1425338769928286e-08,0.06425062566197405,0.334348916038032,0.04157127990614517,0.3509188965052184
166,0.06023200990750856,0.03987298022345813,0.26861311094750734,0.04871610218344481,0.25706474853481814,0.2072593414167447,0.1130246510391284,0.005217055747389968
167,0.15909920200632136,0.21020154222911377,0.027131406493099967,0.03180669962747866,0.19265994857969443,0.07790622568047033,0.04412879804197851,0.25706617734184306
168,0.12378721977175776,0.3261420552634334,0.1308759216366081,0.021697575354877673,0.013365689861915027,0.029094830091324075,0.22512005206199417,0.1299166559580898
169,0.42037875793091056,0.03712857722242077,0.1725851210568577,0.12500006708371972,0.04678874945333035,0.12554942882577433,0.07046650887021923,0.0021027895567672155
170,0.3377755368653215,0.03178112800585077,0.18429835987658438,0.020463173114592233,0.02636335724675469,0.06320207463646124,0.28486432733437583,0.05125204292005924
171,0.14140122933662652,0.20493631056304637,0.13010902402452476,0.04903122095450235,0.16915390992261972,0.2553318110388354,0.005739668817971406,0.044296825341873375
172,0.13362945117580563,0.002739487059543635,0.4698870986636991,0.12693099051949985,0.016514078506315148,0.17133642839544408,0.026605225538219614,0.052357240141472784
173,0.010789765495076495,0.0435834577957072,0.02261157649988439,0.49851175507846057,0.15448230337068258,0.1395807032880284,0.052870061165785076,0.07757037730637524
174,0.19849798350115802,0.16373489501704822,0.0068367135248112365,0.16103968764507934,0.19262185669923532,0.000685600176379482,0.037950735546073984,0.23863252789021439
175,0.05179174242074393,0.1594171993580831,0.018945270679520447,0.2659849542931247,0.02782537683033927,0.2325773032903316,0.15114056112200236,0.09231759200585471
176,0.06417430852513975,0.02139349131910465,0.0002478339655363223,0.007750294747307285,0.5253314109961493,0.0336188768505143,0.21559769089278485,0.1318860927034637
177,0.1721285035186801,0.22806849548987837,0.025380774293956555,0.25059449464327743,0.03476743280058109,0.039338125268191755,0.004846080761539351,0.24487609322389542
178,0.0814466566947728,0.3197706767580468,0.13649559762484528,0.27262991244166285,0.010640172485891648,0.10599194784917891,0.04695991212492004,0.026065124020681663
179,0.07775400312011929,0.021321952833532533,0.27992518332201977,0.16668305277955756,0.09175813136446703,0.12093083904988913,0.04583594872364869,0.19579088880676596
180,0.04295009870064794,0.003903169965913734,0.26020564244330485,0.172158940361825,0.01733122219810558,0.005398307115646423,0.17793965073299495,0.32011296848156146
181,0.007404043367311766,0.03232980046322114,0.0746890931176779,0.03994560714330629,0.24657223134643877,0.03202667610067305,0.5275108567686754,0.03952169169269575
182,0.4430433069735572,0.006214919672758574,0.08020685868269847,0.015431627722706771,0.12561506164441133,0.26547856968775113,0.05224119257088272,0.011768463045233827
183,0.038263452173254726,0.054495107102990215,0.4071188958727031,0.19316291110985226,0.03421264018775607,0.05858783904283405,0.017905927628077134,0.19625322688253236
184,0.05574615092780271,0.023872717108838586,0.1304615018981166,0.061652641232229285,0.09924910975720291,0.17860836667761035,0.08536681806693154,0.365042694331268
185,0.10238989213991889,0.13355131095346298,0.1830253020020056,0.05951138692368798,0.02291813636293912,0.27118700325554607,0.08239388009143436,0.14502308827100485
186,0.10979540311110109,0.17494280001309423,0.18095144098678465,0.024709371728765004,0.04022934365518543,0.19141141109126322,0.031207385605335737,0.24675284380847082
187,0.008658924899815956,0.10951621860051747,0.28977523622547036,0.10332352553090775,0.13082535347772895,0.20973573529833792,0.04738731151432389,0.10077769445289772
